time, translated_id, translated_type, reported_id, reported_type
1403349740,10,1,Jun 21, 2014 7:22:21 AM
1403349741,10,0,Jun 21, 2014 7:22:21 AM
1403349748,10,0,Jun 21, 2014 7:22:29 AM
1403349749,10,1,Jun 21, 2014 7:22:29 AM
1403349753,10,1,Jun 21, 2014 7:22:34 AM
1403349754,10,0,Jun 21, 2014 7:22:34 AM
1403349758,10,0,Jun 21, 2014 7:22:39 AM
1403349759,10,1,Jun 21, 2014 7:22:39 AM
1403349927,10,1,Jun 21, 2014 7:25:28 AM
1403349928,10,0,Jun 21, 2014 7:25:28 AM
1403349932,10,0,Jun 21, 2014 7:25:33 AM
1403349933,10,1,Jun 21, 2014 7:25:33 AM
1403349963,10,1,Jun 21, 2014 7:26:04 AM
1403349964,10,0,Jun 21, 2014 7:26:04 AM
1403349964,10,0,Jun 21, 2014 7:26:05 AM
1403349965,10,1,Jun 21, 2014 7:26:05 AM
1403350150,10,1,Jun 21, 2014 7:29:11 AM
1403350151,10,0,Jun 21, 2014 7:29:11 AM
1403350153,10,0,Jun 21, 2014 7:29:14 AM
1403350154,10,1,Jun 21, 2014 7:29:14 AM
1403350161,10,1,Jun 21, 2014 7:29:22 AM
1403350162,10,0,Jun 21, 2014 7:29:22 AM
1403350164,10,0,Jun 21, 2014 7:29:25 AM
1403350165,10,1,Jun 21, 2014 7:29:25 AM
1403350199,10,1,Jun 21, 2014 7:30:00 AM
1403350200,10,0,Jun 21, 2014 7:30:00 AM
1403350207,10,0,Jun 21, 2014 7:30:08 AM
1403350208,10,1,Jun 21, 2014 7:30:08 AM
1403350209,10,1,Jun 21, 2014 7:30:10 AM
1403350210,10,0,Jun 21, 2014 7:30:10 AM
1403350215,10,0,Jun 21, 2014 7:30:16 AM
1403350216,10,1,Jun 21, 2014 7:30:16 AM
1403350219,10,1,Jun 21, 2014 7:30:20 AM
1403350220,10,0,Jun 21, 2014 7:30:20 AM
1403350241,10,0,Jun 21, 2014 7:30:42 AM
1403350242,10,1,Jun 21, 2014 7:30:42 AM
1403350252,10,1,Jun 21, 2014 7:30:53 AM
1403350253,10,0,Jun 21, 2014 7:30:53 AM
1403350363,10,0,Jun 21, 2014 7:32:44 AM
1403350364,10,1,Jun 21, 2014 7:32:44 AM
1403350366,10,1,Jun 21, 2014 7:32:47 AM
1403350367,10,0,Jun 21, 2014 7:32:47 AM
1403350371,10,0,Jun 21, 2014 7:32:52 AM
1403350372,10,1,Jun 21, 2014 7:32:52 AM
1403350387,10,1,Jun 21, 2014 7:33:08 AM
1403350388,10,0,Jun 21, 2014 7:33:08 AM
1403350391,10,0,Jun 21, 2014 7:33:12 AM
1403350392,10,1,Jun 21, 2014 7:33:12 AM
1403350398,10,1,Jun 21, 2014 7:33:19 AM
1403350399,10,0,Jun 21, 2014 7:33:19 AM
1403350453,10,0,Jun 21, 2014 7:34:14 AM
1403350454,10,1,Jun 21, 2014 7:34:14 AM
1403350475,10,1,Jun 21, 2014 7:34:36 AM
1403350476,10,0,Jun 21, 2014 7:34:36 AM
1403350479,10,0,Jun 21, 2014 7:34:40 AM
1403350480,10,1,Jun 21, 2014 7:34:40 AM
1403350485,10,1,Jun 21, 2014 7:34:46 AM
1403350486,10,0,Jun 21, 2014 7:34:46 AM
1403350490,10,0,Jun 21, 2014 7:34:51 AM
1403350491,10,1,Jun 21, 2014 7:34:51 AM
1403350514,10,1,Jun 21, 2014 7:35:15 AM
1403350515,10,0,Jun 21, 2014 7:35:15 AM
1403350750,10,0,Jun 21, 2014 7:39:11 AM
1403350751,10,1,Jun 21, 2014 7:39:11 AM
1403350769,10,1,Jun 21, 2014 7:39:30 AM
1403350770,10,0,Jun 21, 2014 7:39:30 AM
1403355048,10,0,Jun 21, 2014 8:50:49 AM
1403355049,10,1,Jun 21, 2014 8:50:49 AM
1403355050,10,1,Jun 21, 2014 8:50:51 AM
1403355051,10,0,Jun 21, 2014 8:50:51 AM
1403355083,10,0,Jun 21, 2014 8:51:24 AM
1403355084,10,1,Jun 21, 2014 8:51:24 AM
1403355096,10,1,Jun 21, 2014 8:51:37 AM
1403355097,10,0,Jun 21, 2014 8:51:37 AM
1403355123,10,0,Jun 21, 2014 8:52:04 AM
1403355124,10,1,Jun 21, 2014 8:52:04 AM
1403355125,10,1,Jun 21, 2014 8:52:06 AM
1403355126,10,0,Jun 21, 2014 8:52:06 AM
1403355158,10,0,Jun 21, 2014 8:52:39 AM
1403355159,10,1,Jun 21, 2014 8:52:39 AM
1403422846,10,1,Jun 22, 2014 3:40:47 PM
1403422847,10,0,Jun 22, 2014 3:40:47 PM
1403424460,10,0,Jun 22, 2014 4:07:41 PM
1403424461,10,1,Jun 22, 2014 4:07:41 PM
1403424495,10,1,Jun 22, 2014 4:08:16 PM
1403424496,10,0,Jun 22, 2014 4:08:16 PM
1403424522,10,0,Jun 22, 2014 4:08:43 PM
1403424523,10,1,Jun 22, 2014 4:08:43 PM
1403440185,10,1,Jun 22, 2014 8:29:46 AM
1403440186,10,0,Jun 22, 2014 8:29:46 AM
1403440193,10,0,Jun 22, 2014 8:29:54 AM
1403440194,10,1,Jun 22, 2014 8:29:54 AM
1403440212,10,1,Jun 22, 2014 8:30:13 AM
1403440213,10,0,Jun 22, 2014 8:30:13 AM
1403450932,10,0,Jun 22, 2014 11:28:53 AM
1403450933,10,1,Jun 22, 2014 11:28:53 AM
1403450966,10,1,Jun 22, 2014 11:29:27 AM
1403450967,10,0,Jun 22, 2014 11:29:27 AM
1403450993,10,0,Jun 22, 2014 11:29:54 AM
1403450994,10,1,Jun 22, 2014 11:29:54 AM
1403499700,10,1,Jun 23, 2014 1:01:41 PM
1403499701,10,0,Jun 23, 2014 1:01:41 PM
1403499701,10,0,Jun 23, 2014 1:01:42 PM
1403499702,10,1,Jun 23, 2014 1:01:42 PM
1403499744,10,1,Jun 23, 2014 1:02:25 PM
1403499745,10,0,Jun 23, 2014 1:02:25 PM
1403499749,10,0,Jun 23, 2014 1:02:30 PM
1403499750,10,1,Jun 23, 2014 1:02:30 PM
1403499801,10,1,Jun 23, 2014 1:03:22 PM
1403499802,10,0,Jun 23, 2014 1:03:22 PM
1403499802,10,0,Jun 23, 2014 1:03:23 PM
1403499803,10,1,Jun 23, 2014 1:03:23 PM
1403499813,10,1,Jun 23, 2014 1:03:34 PM
1403499814,10,0,Jun 23, 2014 1:03:34 PM
1403499817,10,0,Jun 23, 2014 1:03:38 PM
1403499818,10,1,Jun 23, 2014 1:03:38 PM
1403499843,10,1,Jun 23, 2014 1:04:04 PM
1403499844,10,0,Jun 23, 2014 1:04:04 PM
1403499845,10,0,Jun 23, 2014 1:04:06 PM
1403499846,10,1,Jun 23, 2014 1:04:06 PM
1403500169,10,1,Jun 23, 2014 1:09:30 PM
1403500170,10,0,Jun 23, 2014 1:09:30 PM
1403500175,10,0,Jun 23, 2014 1:09:36 PM
1403500176,10,1,Jun 23, 2014 1:09:36 PM
1403500201,10,1,Jun 23, 2014 1:10:02 PM
1403500202,10,0,Jun 23, 2014 1:10:02 PM
1403500202,10,0,Jun 23, 2014 1:10:03 PM
1403500203,10,1,Jun 23, 2014 1:10:03 PM
1403500206,10,1,Jun 23, 2014 1:10:07 PM
1403500207,10,0,Jun 23, 2014 1:10:07 PM
1403500210,10,0,Jun 23, 2014 1:10:11 PM
1403500211,10,1,Jun 23, 2014 1:10:11 PM
1403500224,10,1,Jun 23, 2014 1:10:25 PM
1403500225,10,0,Jun 23, 2014 1:10:25 PM
1403500226,10,0,Jun 23, 2014 1:10:27 PM
1403500227,10,1,Jun 23, 2014 1:10:27 PM
1403502142,10,1,Jun 23, 2014 1:42:23 PM
1403502143,10,0,Jun 23, 2014 1:42:23 PM
1403502144,10,0,Jun 23, 2014 1:42:25 PM
1403502145,10,1,Jun 23, 2014 1:42:25 PM
1403502335,10,1,Jun 23, 2014 1:45:36 PM
1403502336,10,0,Jun 23, 2014 1:45:36 PM
1403502336,10,0,Jun 23, 2014 1:45:37 PM
1403502337,10,1,Jun 23, 2014 1:45:37 PM
1403502341,10,1,Jun 23, 2014 1:45:42 PM
1403502342,10,0,Jun 23, 2014 1:45:42 PM
1403502344,10,0,Jun 23, 2014 1:45:45 PM
1403502345,10,1,Jun 23, 2014 1:45:45 PM
1403502360,10,1,Jun 23, 2014 1:46:01 PM
1403502361,10,0,Jun 23, 2014 1:46:01 PM
1403502373,10,0,Jun 23, 2014 1:46:14 PM
1403502374,10,1,Jun 23, 2014 1:46:14 PM
1403502375,10,1,Jun 23, 2014 1:46:16 PM
1403502376,10,0,Jun 23, 2014 1:46:16 PM
1403502381,10,0,Jun 23, 2014 1:46:22 PM
1403502382,10,1,Jun 23, 2014 1:46:22 PM
1403502404,10,1,Jun 23, 2014 1:46:45 PM
1403502405,10,0,Jun 23, 2014 1:46:45 PM
1403502406,10,0,Jun 23, 2014 1:46:47 PM
1403502407,10,1,Jun 23, 2014 1:46:47 PM
1403502413,10,1,Jun 23, 2014 1:46:54 PM
1403502414,10,0,Jun 23, 2014 1:46:54 PM
1403502417,10,0,Jun 23, 2014 1:46:58 PM
1403502418,10,1,Jun 23, 2014 1:46:58 PM
1403502446,10,1,Jun 23, 2014 1:47:27 PM
1403502447,10,0,Jun 23, 2014 1:47:27 PM
1403502448,10,0,Jun 23, 2014 1:47:29 PM
1403502449,10,1,Jun 23, 2014 1:47:29 PM
1403502454,10,1,Jun 23, 2014 1:47:35 PM
1403502455,10,0,Jun 23, 2014 1:47:35 PM
1403502466,10,0,Jun 23, 2014 1:47:47 PM
1403502467,10,1,Jun 23, 2014 1:47:47 PM
1403502469,10,1,Jun 23, 2014 1:47:50 PM
1403502470,10,0,Jun 23, 2014 1:47:50 PM
1403502470,10,0,Jun 23, 2014 1:47:51 PM
1403502471,10,1,Jun 23, 2014 1:47:51 PM
1403502475,10,1,Jun 23, 2014 1:47:56 PM
1403502476,10,0,Jun 23, 2014 1:47:56 PM
1403502476,10,0,Jun 23, 2014 1:47:57 PM
1403502477,10,1,Jun 23, 2014 1:47:57 PM
1403502486,10,1,Jun 23, 2014 1:48:07 PM
1403502487,10,0,Jun 23, 2014 1:48:07 PM
1403502500,10,0,Jun 23, 2014 1:48:21 PM
1403502501,10,1,Jun 23, 2014 1:48:21 PM
1403502506,10,1,Jun 23, 2014 1:48:27 PM
1403502507,10,0,Jun 23, 2014 1:48:27 PM
1403502509,10,0,Jun 23, 2014 1:48:30 PM
1403502510,10,1,Jun 23, 2014 1:48:30 PM
1403502514,10,1,Jun 23, 2014 1:48:35 PM
1403502515,10,0,Jun 23, 2014 1:48:35 PM
1403502518,10,0,Jun 23, 2014 1:48:39 PM
1403502519,10,1,Jun 23, 2014 1:48:39 PM
1403502525,10,1,Jun 23, 2014 1:48:46 PM
1403502526,10,0,Jun 23, 2014 1:48:46 PM
1403502530,10,0,Jun 23, 2014 1:48:51 PM
1403502531,10,1,Jun 23, 2014 1:48:51 PM
1403502696,10,1,Jun 23, 2014 1:51:37 PM
1403502697,10,0,Jun 23, 2014 1:51:37 PM
1403502697,10,0,Jun 23, 2014 1:51:38 PM
1403502698,10,1,Jun 23, 2014 1:51:38 PM
1403502773,10,1,Jun 23, 2014 1:52:54 PM
1403502774,10,0,Jun 23, 2014 1:52:54 PM
1403502790,10,0,Jun 23, 2014 1:53:11 PM
1403502791,10,1,Jun 23, 2014 1:53:11 PM
1403502796,10,1,Jun 23, 2014 1:53:17 PM
1403502797,10,0,Jun 23, 2014 1:53:17 PM
1403502814,10,0,Jun 23, 2014 1:53:35 PM
1403502815,10,1,Jun 23, 2014 1:53:35 PM
1403502816,10,1,Jun 23, 2014 1:53:37 PM
1403502817,10,0,Jun 23, 2014 1:53:37 PM
1403502828,10,0,Jun 23, 2014 1:53:49 PM
1403502829,10,1,Jun 23, 2014 1:53:49 PM
1403502866,10,1,Jun 23, 2014 1:54:27 PM
1403502867,10,0,Jun 23, 2014 1:54:27 PM
1403502868,10,0,Jun 23, 2014 1:54:29 PM
1403502869,10,1,Jun 23, 2014 1:54:29 PM
1403502910,10,1,Jun 23, 2014 1:55:11 PM
1403502911,10,0,Jun 23, 2014 1:55:11 PM
1403502911,10,0,Jun 23, 2014 1:55:12 PM
1403502912,10,1,Jun 23, 2014 1:55:12 PM
1403502948,10,1,Jun 23, 2014 1:55:49 PM
1403502949,10,0,Jun 23, 2014 1:55:49 PM
1403502951,10,0,Jun 23, 2014 1:55:52 PM
1403502952,10,1,Jun 23, 2014 1:55:52 PM
1403502963,10,1,Jun 23, 2014 1:56:04 PM
1403502964,10,0,Jun 23, 2014 1:56:04 PM
1403502964,10,0,Jun 23, 2014 1:56:05 PM
1403502965,10,1,Jun 23, 2014 1:56:05 PM
1403502966,10,1,Jun 23, 2014 1:56:07 PM
1403502967,10,0,Jun 23, 2014 1:56:07 PM
1403502968,10,0,Jun 23, 2014 1:56:09 PM
1403502969,10,1,Jun 23, 2014 1:56:09 PM
1403502971,10,1,Jun 23, 2014 1:56:12 PM
1403502972,10,0,Jun 23, 2014 1:56:12 PM
1403502988,10,0,Jun 23, 2014 1:56:29 PM
1403502989,10,1,Jun 23, 2014 1:56:29 PM
1403503001,10,1,Jun 23, 2014 1:56:42 PM
1403503002,10,0,Jun 23, 2014 1:56:42 PM
1403503021,10,0,Jun 23, 2014 1:57:02 PM
1403503022,10,1,Jun 23, 2014 1:57:02 PM
1403503023,10,1,Jun 23, 2014 1:57:04 PM
1403503024,10,0,Jun 23, 2014 1:57:04 PM
1403503031,10,0,Jun 23, 2014 1:57:12 PM
1403503032,10,1,Jun 23, 2014 1:57:12 PM
1403503036,10,1,Jun 23, 2014 1:57:17 PM
1403503037,10,0,Jun 23, 2014 1:57:17 PM
1403503041,10,0,Jun 23, 2014 1:57:22 PM
1403503042,10,1,Jun 23, 2014 1:57:22 PM
1403503047,10,1,Jun 23, 2014 1:57:28 PM
1403503048,10,0,Jun 23, 2014 1:57:28 PM
1403503052,10,0,Jun 23, 2014 1:57:33 PM
1403503053,10,1,Jun 23, 2014 1:57:33 PM
1403503054,10,1,Jun 23, 2014 1:57:35 PM
1403503055,10,0,Jun 23, 2014 1:57:35 PM
1403503059,10,0,Jun 23, 2014 1:57:40 PM
1403503060,10,1,Jun 23, 2014 1:57:40 PM
1403503063,10,1,Jun 23, 2014 1:57:44 PM
1403503064,10,0,Jun 23, 2014 1:57:44 PM
1403503077,10,0,Jun 23, 2014 1:57:58 PM
1403503078,10,1,Jun 23, 2014 1:57:58 PM
1403503083,10,1,Jun 23, 2014 1:58:04 PM
1403503084,10,0,Jun 23, 2014 1:58:04 PM
1403503086,10,0,Jun 23, 2014 1:58:07 PM
1403503087,10,1,Jun 23, 2014 1:58:07 PM
1403503095,10,1,Jun 23, 2014 1:58:16 PM
1403503096,10,0,Jun 23, 2014 1:58:16 PM
1403503105,10,0,Jun 23, 2014 1:58:26 PM
1403503106,10,1,Jun 23, 2014 1:58:26 PM
1403503107,10,1,Jun 23, 2014 1:58:28 PM
1403503108,10,0,Jun 23, 2014 1:58:28 PM
1403503120,10,0,Jun 23, 2014 1:58:41 PM
1403503121,10,1,Jun 23, 2014 1:58:41 PM
1403503123,10,1,Jun 23, 2014 1:58:44 PM
1403503124,10,0,Jun 23, 2014 1:58:44 PM
1403503147,10,0,Jun 23, 2014 1:59:08 PM
1403503148,10,1,Jun 23, 2014 1:59:08 PM
1403503151,10,1,Jun 23, 2014 1:59:12 PM
1403503152,10,0,Jun 23, 2014 1:59:12 PM
1403503410,10,0,Jun 23, 2014 2:03:31 PM
1403503411,10,1,Jun 23, 2014 2:03:31 PM
1403503447,10,1,Jun 23, 2014 2:04:08 PM
1403503448,10,0,Jun 23, 2014 2:04:08 PM
1403503448,10,0,Jun 23, 2014 2:04:09 PM
1403503449,10,1,Jun 23, 2014 2:04:09 PM
1403503452,10,1,Jun 23, 2014 2:04:13 PM
1403503453,10,0,Jun 23, 2014 2:04:13 PM
1403503453,10,0,Jun 23, 2014 2:04:14 PM
1403503454,10,1,Jun 23, 2014 2:04:14 PM
1403503460,10,1,Jun 23, 2014 2:04:21 PM
1403503461,10,0,Jun 23, 2014 2:04:21 PM
1403503478,10,0,Jun 23, 2014 2:04:39 PM
1403503479,10,1,Jun 23, 2014 2:04:39 PM
1403503515,10,1,Jun 23, 2014 2:05:16 PM
1403503516,10,0,Jun 23, 2014 2:05:16 PM
1403503522,10,0,Jun 23, 2014 2:05:23 PM
1403503523,10,1,Jun 23, 2014 2:05:23 PM
1403503592,10,1,Jun 23, 2014 2:06:33 PM
1403503593,10,0,Jun 23, 2014 2:06:33 PM
1403503593,10,0,Jun 23, 2014 2:06:34 PM
1403503594,10,1,Jun 23, 2014 2:06:34 PM
1403505263,10,1,Jun 23, 2014 2:34:24 PM
1403505264,10,0,Jun 23, 2014 2:34:24 PM
1403505283,10,0,Jun 23, 2014 2:34:44 PM
1403505284,10,1,Jun 23, 2014 2:34:44 PM
1403505342,10,1,Jun 23, 2014 2:35:43 PM
1403505343,10,0,Jun 23, 2014 2:35:43 PM
1403505396,10,0,Jun 23, 2014 2:36:37 PM
1403505397,10,1,Jun 23, 2014 2:36:37 PM
1403505427,10,1,Jun 23, 2014 2:37:08 PM
1403505428,10,0,Jun 23, 2014 2:37:08 PM
1403505438,10,0,Jun 23, 2014 2:37:19 PM
1403505439,10,1,Jun 23, 2014 2:37:19 PM
1403505440,10,1,Jun 23, 2014 2:37:21 PM
1403505441,10,0,Jun 23, 2014 2:37:21 PM
1403505441,10,0,Jun 23, 2014 2:37:22 PM
1403505442,10,1,Jun 23, 2014 2:37:22 PM
1403505477,10,1,Jun 23, 2014 2:37:58 PM
1403505478,10,0,Jun 23, 2014 2:37:58 PM
1403505483,10,0,Jun 23, 2014 2:38:04 PM
1403505484,10,1,Jun 23, 2014 2:38:04 PM
1403505487,10,1,Jun 23, 2014 2:38:08 PM
1403505488,10,0,Jun 23, 2014 2:38:08 PM
1403505675,10,0,Jun 23, 2014 2:41:16 PM
1403505676,10,1,Jun 23, 2014 2:41:16 PM
1403505738,10,1,Jun 23, 2014 2:42:19 PM
1403505739,10,0,Jun 23, 2014 2:42:19 PM
1403506081,10,0,Jun 23, 2014 2:48:02 PM
1403506082,10,1,Jun 23, 2014 2:48:02 PM
1403506083,10,1,Jun 23, 2014 2:48:04 PM
1403506084,10,0,Jun 23, 2014 2:48:04 PM
1403506085,10,0,Jun 23, 2014 2:48:06 PM
1403506086,10,1,Jun 23, 2014 2:48:06 PM
1403506169,10,1,Jun 23, 2014 2:49:30 PM
1403506170,10,0,Jun 23, 2014 2:49:30 PM
1403506333,10,0,Jun 23, 2014 2:52:14 PM
1403506334,10,1,Jun 23, 2014 2:52:14 PM
1403506405,10,1,Jun 23, 2014 2:53:26 PM
1403506406,10,0,Jun 23, 2014 2:53:26 PM
1403506544,10,0,Jun 23, 2014 2:55:45 PM
1403506545,10,1,Jun 23, 2014 2:55:45 PM
1403506547,10,1,Jun 23, 2014 2:55:48 PM
1403506548,10,0,Jun 23, 2014 2:55:48 PM
1403506549,10,0,Jun 23, 2014 2:55:50 PM
1403506550,10,1,Jun 23, 2014 2:55:50 PM
1403506551,10,1,Jun 23, 2014 2:55:52 PM
1403506552,10,0,Jun 23, 2014 2:55:52 PM
1403506557,10,0,Jun 23, 2014 2:55:58 PM
1403506558,10,1,Jun 23, 2014 2:55:58 PM
1403506579,10,1,Jun 23, 2014 2:56:20 PM
1403506580,10,0,Jun 23, 2014 2:56:20 PM
1403506594,10,0,Jun 23, 2014 2:56:35 PM
1403506595,10,1,Jun 23, 2014 2:56:35 PM
1403506597,10,1,Jun 23, 2014 2:56:38 PM
1403506598,10,0,Jun 23, 2014 2:56:38 PM
1403506598,10,0,Jun 23, 2014 2:56:39 PM
1403506599,10,1,Jun 23, 2014 2:56:39 PM
1403506600,10,1,Jun 23, 2014 2:56:41 PM
1403506601,10,0,Jun 23, 2014 2:56:41 PM
1403506784,10,0,Jun 23, 2014 2:59:45 PM
1403506785,10,1,Jun 23, 2014 2:59:45 PM
1403506791,10,1,Jun 23, 2014 2:59:52 PM
1403506792,10,0,Jun 23, 2014 2:59:52 PM
1403506805,10,0,Jun 23, 2014 3:00:06 PM
1403506806,10,1,Jun 23, 2014 3:00:06 PM
1403506807,10,1,Jun 23, 2014 3:00:08 PM
1403506808,10,0,Jun 23, 2014 3:00:08 PM
1403506833,10,0,Jun 23, 2014 3:00:34 PM
1403506834,10,1,Jun 23, 2014 3:00:34 PM
1403506851,10,1,Jun 23, 2014 3:00:52 PM
1403506852,10,0,Jun 23, 2014 3:00:52 PM
1403506882,10,0,Jun 23, 2014 3:01:23 PM
1403506883,10,1,Jun 23, 2014 3:01:23 PM
1403506889,10,1,Jun 23, 2014 3:01:30 PM
1403506890,10,0,Jun 23, 2014 3:01:30 PM
1403506895,10,0,Jun 23, 2014 3:01:36 PM
1403506896,10,1,Jun 23, 2014 3:01:36 PM
1403506897,10,1,Jun 23, 2014 3:01:38 PM
1403506898,10,0,Jun 23, 2014 3:01:38 PM
1403506923,10,0,Jun 23, 2014 3:02:04 PM
1403506924,10,1,Jun 23, 2014 3:02:04 PM
1403506925,10,1,Jun 23, 2014 3:02:06 PM
1403506926,10,0,Jun 23, 2014 3:02:06 PM
1403506933,10,0,Jun 23, 2014 3:02:14 PM
1403506934,10,1,Jun 23, 2014 3:02:14 PM
1403506935,10,1,Jun 23, 2014 3:02:16 PM
1403506936,10,0,Jun 23, 2014 3:02:16 PM
1403506936,10,0,Jun 23, 2014 3:02:17 PM
1403506937,10,1,Jun 23, 2014 3:02:17 PM
1403506939,10,1,Jun 23, 2014 3:02:20 PM
1403506940,10,0,Jun 23, 2014 3:02:20 PM
1403506946,10,0,Jun 23, 2014 3:02:27 PM
1403506947,10,1,Jun 23, 2014 3:02:27 PM
1403506948,10,1,Jun 23, 2014 3:02:29 PM
1403506949,10,0,Jun 23, 2014 3:02:29 PM
1403506951,10,0,Jun 23, 2014 3:02:32 PM
1403506952,10,1,Jun 23, 2014 3:02:32 PM
1403506966,10,1,Jun 23, 2014 3:02:47 PM
1403506967,10,0,Jun 23, 2014 3:02:47 PM
1403506970,10,0,Jun 23, 2014 3:02:51 PM
1403506971,10,1,Jun 23, 2014 3:02:51 PM
1403506971,10,1,Jun 23, 2014 3:02:52 PM
1403506972,10,0,Jun 23, 2014 3:02:52 PM
1403506977,10,0,Jun 23, 2014 3:02:58 PM
1403506978,10,1,Jun 23, 2014 3:02:58 PM
1403506978,10,1,Jun 23, 2014 3:02:59 PM
1403506979,10,0,Jun 23, 2014 3:02:59 PM
1403506990,10,0,Jun 23, 2014 3:03:11 PM
1403506991,10,1,Jun 23, 2014 3:03:11 PM
1403506994,10,1,Jun 23, 2014 3:03:15 PM
1403506995,10,0,Jun 23, 2014 3:03:15 PM
1403507003,10,0,Jun 23, 2014 3:03:24 PM
1403507004,10,1,Jun 23, 2014 3:03:24 PM
1403507008,10,1,Jun 23, 2014 3:03:29 PM
1403507009,10,0,Jun 23, 2014 3:03:29 PM
1403507017,10,0,Jun 23, 2014 3:03:38 PM
1403507018,10,1,Jun 23, 2014 3:03:38 PM
1403507018,10,1,Jun 23, 2014 3:03:39 PM
1403507019,10,0,Jun 23, 2014 3:03:39 PM
1403507039,10,0,Jun 23, 2014 3:04:00 PM
1403507040,10,1,Jun 23, 2014 3:04:00 PM
1403507040,10,1,Jun 23, 2014 3:04:01 PM
1403507041,10,0,Jun 23, 2014 3:04:01 PM
1403507049,10,0,Jun 23, 2014 3:04:10 AM
1403507050,10,1,Jun 23, 2014 3:04:10 AM
1403507050,10,1,Jun 23, 2014 3:04:11 AM
1403507051,10,0,Jun 23, 2014 3:04:11 AM
1403507051,10,0,Jun 23, 2014 3:04:12 PM
1403507052,10,1,Jun 23, 2014 3:04:12 PM
1403507057,10,1,Jun 23, 2014 3:04:18 AM
1403507058,10,0,Jun 23, 2014 3:04:18 AM
1403507065,10,0,Jun 23, 2014 3:04:26 AM
1403507066,10,1,Jun 23, 2014 3:04:26 AM
1403507067,10,1,Jun 23, 2014 3:04:28 AM
1403507068,10,0,Jun 23, 2014 3:04:28 AM
1403507116,10,0,Jun 23, 2014 3:05:17 AM
1403507117,10,1,Jun 23, 2014 3:05:17 AM
1403507119,10,1,Jun 23, 2014 3:05:20 AM
1403507120,10,0,Jun 23, 2014 3:05:20 AM
1403507190,10,0,Jun 23, 2014 3:06:31 PM
1403507191,10,1,Jun 23, 2014 3:06:31 PM
1403507197,10,1,Jun 23, 2014 3:06:38 PM
1403507198,10,0,Jun 23, 2014 3:06:38 PM
1403507210,10,0,Jun 23, 2014 3:06:51 AM
1403507211,10,1,Jun 23, 2014 3:06:51 AM
1403507211,10,1,Jun 23, 2014 3:06:52 AM
1403507212,10,0,Jun 23, 2014 3:06:52 AM
1403507213,10,0,Jun 23, 2014 3:06:54 PM
1403507214,10,1,Jun 23, 2014 3:06:54 PM
1403507217,10,1,Jun 23, 2014 3:06:58 PM
1403507218,10,0,Jun 23, 2014 3:06:58 PM
1403507267,10,0,Jun 23, 2014 3:07:48 AM
1403507268,10,1,Jun 23, 2014 3:07:48 AM
1403507269,10,1,Jun 23, 2014 3:07:50 AM
1403507270,10,0,Jun 23, 2014 3:07:50 AM
1403507274,10,0,Jun 23, 2014 3:07:55 AM
1403507275,10,1,Jun 23, 2014 3:07:55 AM
1403507287,10,1,Jun 23, 2014 3:08:08 PM
1403507288,10,0,Jun 23, 2014 3:08:08 PM
1403507289,10,0,Jun 23, 2014 3:08:10 PM
1403507290,10,1,Jun 23, 2014 3:08:10 PM
1403507295,10,1,Jun 23, 2014 3:08:16 PM
1403507296,10,0,Jun 23, 2014 3:08:16 PM
1403507297,10,0,Jun 23, 2014 3:08:18 PM
1403507298,10,1,Jun 23, 2014 3:08:18 PM
1403507302,10,1,Jun 23, 2014 3:08:23 PM
1403507303,10,0,Jun 23, 2014 3:08:23 PM
1403507307,10,0,Jun 23, 2014 3:08:28 AM
1403507308,10,1,Jun 23, 2014 3:08:28 AM
1403507311,10,1,Jun 23, 2014 3:08:32 PM
1403507312,10,0,Jun 23, 2014 3:08:32 PM
1403507326,10,0,Jun 23, 2014 3:08:47 PM
1403507327,10,1,Jun 23, 2014 3:08:47 PM
1403507328,10,1,Jun 23, 2014 3:08:49 AM
1403507329,10,0,Jun 23, 2014 3:08:49 AM
1403507330,10,0,Jun 23, 2014 3:08:51 AM
1403507331,10,1,Jun 23, 2014 3:08:51 AM
1403507356,10,1,Jun 23, 2014 3:09:17 AM
1403507357,10,0,Jun 23, 2014 3:09:17 AM
1403507361,10,0,Jun 23, 2014 3:09:22 AM
1403507362,10,1,Jun 23, 2014 3:09:22 AM
1403507362,10,1,Jun 23, 2014 3:09:23 AM
1403507363,10,0,Jun 23, 2014 3:09:23 AM
1403507363,10,0,Jun 23, 2014 3:09:24 AM
1403507364,10,1,Jun 23, 2014 3:09:24 AM
1403507371,10,1,Jun 23, 2014 3:09:32 AM
1403507372,10,0,Jun 23, 2014 3:09:32 AM
1403507380,10,0,Jun 23, 2014 3:09:41 AM
1403507381,10,1,Jun 23, 2014 3:09:41 AM
1403507417,10,1,Jun 23, 2014 3:10:18 AM
1403507418,10,0,Jun 23, 2014 3:10:18 AM
1403507418,10,0,Jun 23, 2014 3:10:19 AM
1403507419,10,1,Jun 23, 2014 3:10:19 AM
1403507546,10,1,Jun 23, 2014 3:12:27 PM
1403507547,10,0,Jun 23, 2014 3:12:27 PM
1403507552,10,0,Jun 23, 2014 3:12:33 PM
1403507553,10,1,Jun 23, 2014 3:12:33 PM
1403507583,10,1,Jun 23, 2014 3:13:04 PM
1403507584,10,0,Jun 23, 2014 3:13:04 PM
1403507701,10,0,Jun 23, 2014 3:15:02 PM
